"Zeit";"Vertreter";"Buch";"Stück"
8.4.2010 00:00:00;8;4;0
15.4.2010 00:00:00;8;4;0
22.4.2010 00:00:00;8;4;0
29.4.2010 00:00:00;8;4;0
6.5.2010 00:00:00;8;4;0
13.5.2010 00:00:00;8;4;0
20.5.2010 00:00:00;8;4;0
27.5.2010 00:00:00;8;4;0
3.6.2010 00:00:00;8;4;0
10.6.2010 00:00:00;8;4;0
17.6.2010 00:00:00;8;4;0
24.6.2010 00:00:00;8;4;0
1.7.2010 00:00:00;8;4;0
8.7.2010 00:00:00;8;4;0
15.7.2010 00:00:00;8;4;0
22.7.2010 00:00:00;8;4;0
29.7.2010 00:00:00;8;4;0
5.8.2010 00:00:00;8;4;0
12.8.2010 00:00:00;8;4;0
19.8.2010 00:00:00;8;4;0
26.8.2010 00:00:00;8;4;0
2.9.2010 00:00:00;8;4;0
9.9.2010 00:00:00;8;4;0
16.9.2010 00:00:00;8;4;0
23.9.2010 00:00:00;8;4;0
30.9.2010 00:00:00;8;4;0
7.10.2010 00:00:00;8;4;0
14.10.2010 00:00:00;8;4;0
21.10.2010 00:00:00;8;4;0
28.10.2010 00:00:00;8;4;0
4.11.2010 00:00:00;8;4;0
11.11.2010 00:00:00;8;4;0
18.11.2010 00:00:00;8;4;0
25.11.2010 00:00:00;8;4;0
2.12.2010 00:00:00;8;4;0
9.12.2010 00:00:00;8;4;0
16.12.2010 00:00:00;8;4;0
23.12.2010 00:00:00;8;4;0
30.12.2010 00:00:00;8;4;0
4.2.2010 00:00:00;1;5;44
11.2.2010 00:00:00;1;5;46
18.2.2010 00:00:00;1;5;43
25.2.2010 00:00:00;1;5;38
4.3.2010 00:00:00;1;5;33
11.3.2010 00:00:00;1;5;35
18.3.2010 00:00:00;1;5;34
25.3.2010 00:00:00;1;5;24
1.4.2010 00:00:00;1;5;30
8.4.2010 00:00:00;1;5;26
15.4.2010 00:00:00;1;5;27
22.4.2010 00:00:00;1;5;28
29.4.2010 00:00:00;1;5;24
6.5.2010 00:00:00;1;5;25
13.5.2010 00:00:00;1;5;25
20.5.2010 00:00:00;1;5;23
27.5.2010 00:00:00;1;5;21
3.6.2010 00:00:00;1;5;20
10.6.2010 00:00:00;1;5;18
17.6.2010 00:00:00;1;5;18
24.6.2010 00:00:00;1;5;21
1.7.2010 00:00:00;1;5;24
8.7.2010 00:00:00;1;5;19
15.7.2010 00:00:00;1;5;18
22.7.2010 00:00:00;1;5;15
29.7.2010 00:00:00;1;5;20
5.8.2010 00:00:00;1;5;18
12.8.2010 00:00:00;1;5;20
19.8.2010 00:00:00;1;5;16
26.8.2010 00:00:00;1;5;17
2.9.2010 00:00:00;1;5;15
9.9.2010 00:00:00;1;5;16
16.9.2010 00:00:00;1;5;14
23.9.2010 00:00:00;1;5;12
30.9.2010 00:00:00;1;5;11
7.10.2010 00:00:00;1;5;8
14.10.2010 00:00:00;1;5;7
21.10.2010 00:00:00;1;5;6
28.10.2010 00:00:00;1;5;6
4.11.2010 00:00:00;1;5;6
11.11.2010 00:00:00;1;5;6
18.11.2010 00:00:00;1;5;5
25.11.2010 00:00:00;1;5;4
2.12.2010 00:00:00;1;5;5
9.12.2010 00:00:00;1;5;4
16.12.2010 00:00:00;1;5;3
23.12.2010 00:00:00;1;5;3
30.12.2010 00:00:00;1;5;3
4.2.2010 00:00:00;2;5;37
11.2.2010 00:00:00;2;5;43
18.2.2010 00:00:00;2;5;48
25.2.2010 00:00:00;2;5;44
4.3.2010 00:00:00;2;5;31
11.3.2010 00:00:00;2;5;34
18.3.2010 00:00:00;2;5;27
25.3.2010 00:00:00;2;5;34
1.4.2010 00:00:00;2;5;31
8.4.2010 00:00:00;2;5;30
15.4.2010 00:00:00;2;5;25
22.4.2010 00:00:00;2;5;31
29.4.2010 00:00:00;2;5;28
6.5.2010 00:00:00;2;5;31
13.5.2010 00:00:00;2;5;29
20.5.2010 00:00:00;2;5;26
27.5.2010 00:00:00;2;5;26
3.6.2010 00:00:00;2;5;23
10.6.2010 00:00:00;2;5;21
17.6.2010 00:00:00;2;5;24
24.6.2010 00:00:00;2;5;23
1.7.2010 00:00:00;2;5;21
8.7.2010 00:00:00;2;5;23
15.7.2010 00:00:00;2;5;19
22.7.2010 00:00:00;2;5;22
29.7.2010 00:00:00;2;5;16
5.8.2010 00:00:00;2;5;17
12.8.2010 00:00:00;2;5;19
19.8.2010 00:00:00;2;5;16
26.8.2010 00:00:00;2;5;17
2.9.2010 00:00:00;2;5;15
9.9.2010 00:00:00;2;5;12
16.9.2010 00:00:00;2;5;15
23.9.2010 00:00:00;2;5;13
30.9.2010 00:00:00;2;5;9
7.10.2010 00:00:00;2;5;9
14.10.2010 00:00:00;2;5;8
21.10.2010 00:00:00;2;5;8
28.10.2010 00:00:00;2;5;7
4.11.2010 00:00:00;2;5;7
11.11.2010 00:00:00;2;5;6
18.11.2010 00:00:00;2;5;4
25.11.2010 00:00:00;2;5;5
2.12.2010 00:00:00;2;5;4
9.12.2010 00:00:00;2;5;4
16.12.2010 00:00:00;2;5;3
23.12.2010 00:00:00;2;5;3
30.12.2010 00:00:00;2;5;2
4.2.2010 00:00:00;3;5;38
11.2.2010 00:00:00;3;5;36
18.2.2010 00:00:00;3;5;37
25.2.2010 00:00:00;3;5;45
4.3.2010 00:00:00;3;5;32
11.3.2010 00:00:00;3;5;31
18.3.2010 00:00:00;3;5;28
25.3.2010 00:00:00;3;5;31
1.4.2010 00:00:00;3;5;33
8.4.2010 00:00:00;3;5;25
15.4.2010 00:00:00;3;5;23
22.4.2010 00:00:00;3;5;25
29.4.2010 00:00:00;3;5;23
6.5.2010 00:00:00;3;5;29
13.5.2010 00:00:00;3;5;21
20.5.2010 00:00:00;3;5;26
27.5.2010 00:00:00;3;5;26
3.6.2010 00:00:00;3;5;24
10.6.2010 00:00:00;3;5;21
17.6.2010 00:00:00;3;5;20
24.6.2010 00:00:00;3;5;22
1.7.2010 00:00:00;3;5;20
8.7.2010 00:00:00;3;5;20
15.7.2010 00:00:00;3;5;21
22.7.2010 00:00:00;3;5;20
29.7.2010 00:00:00;3;5;19
5.8.2010 00:00:00;3;5;15
12.8.2010 00:00:00;3;5;14
19.8.2010 00:00:00;3;5;14
26.8.2010 00:00:00;3;5;17
2.9.2010 00:00:00;3;5;15
9.9.2010 00:00:00;3;5;15
16.9.2010 00:00:00;3;5;12
23.9.2010 00:00:00;3;5;9
30.9.2010 00:00:00;3;5;9
7.10.2010 00:00:00;3;5;9
14.10.2010 00:00:00;3;5;8
21.10.2010 00:00:00;3;5;8
28.10.2010 00:00:00;3;5;6
4.11.2010 00:00:00;3;5;6
11.11.2010 00:00:00;3;5;5
18.11.2010 00:00:00;3;5;4
25.11.2010 00:00:00;3;5;4
2.12.2010 00:00:00;3;5;4
9.12.2010 00:00:00;3;5;4
16.12.2010 00:00:00;3;5;3
23.12.2010 00:00:00;3;5;3
30.12.2010 00:00:00;3;5;3
4.2.2010 00:00:00;4;5;33
11.2.2010 00:00:00;4;5;37
18.2.2010 00:00:00;4;5;29
25.2.2010 00:00:00;4;5;35
4.3.2010 00:00:00;4;5;30
11.3.2010 00:00:00;4;5;23
18.3.2010 00:00:00;4;5;27
25.3.2010 00:00:00;4;5;21
1.4.2010 00:00:00;4;5;20
8.4.2010 00:00:00;4;5;20
15.4.2010 00:00:00;4;5;19
22.4.2010 00:00:00;4;5;21
29.4.2010 00:00:00;4;5;24
6.5.2010 00:00:00;4;5;22
13.5.2010 00:00:00;4;5;23
20.5.2010 00:00:00;4;5;22
27.5.2010 00:00:00;4;5;23
3.6.2010 00:00:00;4;5;20
10.6.2010 00:00:00;4;5;18
17.6.2010 00:00:00;4;5;20
24.6.2010 00:00:00;4;5;18
1.7.2010 00:00:00;4;5;21
8.7.2010 00:00:00;4;5;16
15.7.2010 00:00:00;4;5;18
22.7.2010 00:00:00;4;5;13
29.7.2010 00:00:00;4;5;17
5.8.2010 00:00:00;4;5;14
12.8.2010 00:00:00;4;5;11
19.8.2010 00:00:00;4;5;13
26.8.2010 00:00:00;4;5;14
2.9.2010 00:00:00;4;5;13
9.9.2010 00:00:00;4;5;13
16.9.2010 00:00:00;4;5;12
23.9.2010 00:00:00;4;5;11
30.9.2010 00:00:00;4;5;8
7.10.2010 00:00:00;4;5;7
14.10.2010 00:00:00;4;5;7
21.10.2010 00:00:00;4;5;5
28.10.2010 00:00:00;4;5;5
4.11.2010 00:00:00;4;5;6
11.11.2010 00:00:00;4;5;5
18.11.2010 00:00:00;4;5;4
25.11.2010 00:00:00;4;5;4
2.12.2010 00:00:00;4;5;4
9.12.2010 00:00:00;4;5;4
16.12.2010 00:00:00;4;5;2
23.12.2010 00:00:00;4;5;3
30.12.2010 00:00:00;4;5;3
4.2.2010 00:00:00;5;5;19
11.2.2010 00:00:00;5;5;23
18.2.2010 00:00:00;5;5;20
25.2.2010 00:00:00;5;5;19
4.3.2010 00:00:00;5;5;13
11.3.2010 00:00:00;5;5;14
18.3.2010 00:00:00;5;5;15
25.3.2010 00:00:00;5;5;16
1.4.2010 00:00:00;5;5;13
8.4.2010 00:00:00;5;5;15
15.4.2010 00:00:00;5;5;11
22.4.2010 00:00:00;5;5;11
29.4.2010 00:00:00;5;5;12
6.5.2010 00:00:00;5;5;10
13.5.2010 00:00:00;5;5;11
20.5.2010 00:00:00;5;5;12
27.5.2010 00:00:00;5;5;13
3.6.2010 00:00:00;5;5;12
10.6.2010 00:00:00;5;5;10
17.6.2010 00:00:00;5;5;11
24.6.2010 00:00:00;5;5;9
1.7.2010 00:00:00;5;5;9
8.7.2010 00:00:00;5;5;9
15.7.2010 00:00:00;5;5;9
22.7.2010 00:00:00;5;5;10
29.7.2010 00:00:00;5;5;8
5.8.2010 00:00:00;5;5;9
12.8.2010 00:00:00;5;5;7
19.8.2010 00:00:00;5;5;8
26.8.2010 00:00:00;5;5;7
2.9.2010 00:00:00;5;5;8
9.9.2010 00:00:00;5;5;6
16.9.2010 00:00:00;5;5;5
23.9.2010 00:00:00;5;5;6
30.9.2010 00:00:00;5;5;5
7.10.2010 00:00:00;5;5;5
14.10.2010 00:00:00;5;5;4
21.10.2010 00:00:00;5;5;4
28.10.2010 00:00:00;5;5;3
4.11.2010 00:00:00;5;5;3
11.11.2010 00:00:00;5;5;3
18.11.2010 00:00:00;5;5;2
25.11.2010 00:00:00;5;5;2
2.12.2010 00:00:00;5;5;2
9.12.2010 00:00:00;5;5;1
16.12.2010 00:00:00;5;5;1
23.12.2010 00:00:00;5;5;1
30.12.2010 00:00:00;5;5;1
4.2.2010 00:00:00;6;5;46
11.2.2010 00:00:00;6;5;37
18.2.2010 00:00:00;6;5;45
25.2.2010 00:00:00;6;5;41
4.3.2010 00:00:00;6;5;35
11.3.2010 00:00:00;6;5;26
18.3.2010 00:00:00;6;5;30
25.3.2010 00:00:00;6;5;28
1.4.2010 00:00:00;6;5;26
8.4.2010 00:00:00;6;5;35
15.4.2010 00:00:00;6;5;28
22.4.2010 00:00:00;6;5;25
29.4.2010 00:00:00;6;5;30
6.5.2010 00:00:00;6;5;25
13.5.2010 00:00:00;6;5;30
20.5.2010 00:00:00;6;5;21
27.5.2010 00:00:00;6;5;20
3.6.2010 00:00:00;6;5;26
10.6.2010 00:00:00;6;5;20
17.6.2010 00:00:00;6;5;24
24.6.2010 00:00:00;6;5;18
1.7.2010 00:00:00;6;5;26
8.7.2010 00:00:00;6;5;17
15.7.2010 00:00:00;6;5;18
22.7.2010 00:00:00;6;5;19
29.7.2010 00:00:00;6;5;17
5.8.2010 00:00:00;6;5;16
12.8.2010 00:00:00;6;5;17
19.8.2010 00:00:00;6;5;20
26.8.2010 00:00:00;6;5;14
2.9.2010 00:00:00;6;5;13
9.9.2010 00:00:00;6;5;16
16.9.2010 00:00:00;6;5;11
23.9.2010 00:00:00;6;5;10
30.9.2010 00:00:00;6;5;12
7.10.2010 00:00:00;6;5;9
14.10.2010 00:00:00;6;5;7
21.10.2010 00:00:00;6;5;8
28.10.2010 00:00:00;6;5;5
4.11.2010 00:00:00;6;5;7
11.11.2010 00:00:00;6;5;6
18.11.2010 00:00:00;6;5;6
25.11.2010 00:00:00;6;5;5
2.12.2010 00:00:00;6;5;4
9.12.2010 00:00:00;6;5;4
16.12.2010 00:00:00;6;5;3
23.12.2010 00:00:00;6;5;4
30.12.2010 00:00:00;6;5;3
4.2.2010 00:00:00;7;5;36
11.2.2010 00:00:00;7;5;31
18.2.2010 00:00:00;7;5;31
25.2.2010 00:00:00;7;5;37
4.3.2010 00:00:00;7;5;26
11.3.2010 00:00:00;7;5;23
18.3.2010 00:00:00;7;5;19
25.3.2010 00:00:00;7;5;20
1.4.2010 00:00:00;7;5;20
8.4.2010 00:00:00;7;5;21
15.4.2010 00:00:00;7;5;26
22.4.2010 00:00:00;7;5;22
29.4.2010 00:00:00;7;5;23
6.5.2010 00:00:00;7;5;23
13.5.2010 00:00:00;7;5;22
20.5.2010 00:00:00;7;5;21
27.5.2010 00:00:00;7;5;17
3.6.2010 00:00:00;7;5;16
10.6.2010 00:00:00;7;5;21
17.6.2010 00:00:00;7;5;19
24.6.2010 00:00:00;7;5;18
1.7.2010 00:00:00;7;5;18
8.7.2010 00:00:00;7;5;14
15.7.2010 00:00:00;7;5;13
22.7.2010 00:00:00;7;5;17
29.7.2010 00:00:00;7;5;16
5.8.2010 00:00:00;7;5;13
12.8.2010 00:00:00;7;5;15
19.8.2010 00:00:00;7;5;11
26.8.2010 00:00:00;7;5;12
2.9.2010 00:00:00;7;5;11
9.9.2010 00:00:00;7;5;12
16.9.2010 00:00:00;7;5;8
23.9.2010 00:00:00;7;5;9
30.9.2010 00:00:00;7;5;9
7.10.2010 00:00:00;7;5;7
14.10.2010 00:00:00;7;5;7
21.10.2010 00:00:00;7;5;5
28.10.2010 00:00:00;7;5;4
4.11.2010 00:00:00;7;5;4
11.11.2010 00:00:00;7;5;4
18.11.2010 00:00:00;7;5;4
25.11.2010 00:00:00;7;5;4
2.12.2010 00:00:00;7;5;3
9.12.2010 00:00:00;7;5;3
16.12.2010 00:00:00;7;5;2
23.12.2010 00:00:00;7;5;2
30.12.2010 00:00:00;7;5;2
4.2.2010 00:00:00;8;5;32
11.2.2010 00:00:00;8;5;44
18.2.2010 00:00:00;8;5;43
25.2.2010 00:00:00;8;5;37
4.3.2010 00:00:00;8;5;24
11.3.2010 00:00:00;8;5;27
18.3.2010 00:00:00;8;5;30
25.3.2010 00:00:00;8;5;28
1.4.2010 00:00:00;8;5;27
8.4.2010 00:00:00;8;5;23
15.4.2010 00:00:00;8;5;30
22.4.2010 00:00:00;8;5;26
29.4.2010 00:00:00;8;5;19
6.5.2010 00:00:00;8;5;20
13.5.2010 00:00:00;8;5;20
20.5.2010 00:00:00;8;5;22
27.5.2010 00:00:00;8;5;25
3.6.2010 00:00:00;8;5;24
10.6.2010 00:00:00;8;5;18
17.6.2010 00:00:00;8;5;18
24.6.2010 00:00:00;8;5;18
1.7.2010 00:00:00;8;5;16
8.7.2010 00:00:00;8;5;18
15.7.2010 00:00:00;8;5;15
22.7.2010 00:00:00;8;5;16
29.7.2010 00:00:00;8;5;16
5.8.2010 00:00:00;8;5;13
12.8.2010 00:00:00;8;5;18
19.8.2010 00:00:00;8;5;17
26.8.2010 00:00:00;8;5;15
2.9.2010 00:00:00;8;5;13
9.9.2010 00:00:00;8;5;13
16.9.2010 00:00:00;8;5;9
23.9.2010 00:00:00;8;5;11
30.9.2010 00:00:00;8;5;10
7.10.2010 00:00:00;8;5;9
14.10.2010 00:00:00;8;5;7
21.10.2010 00:00:00;8;5;8
28.10.2010 00:00:00;8;5;5
4.11.2010 00:00:00;8;5;6
11.11.2010 00:00:00;8;5;6
18.11.2010 00:00:00;8;5;5
25.11.2010 00:00:00;8;5;4
2.12.2010 00:00:00;8;5;4
9.12.2010 00:00:00;8;5;4
16.12.2010 00:00:00;8;5;3
23.12.2010 00:00:00;8;5;2
30.12.2010 00:00:00;8;5;3
5.2.2009 00:00:00;1;6;12
12.2.2009 00:00:00;1;6;14
19.2.2009 00:00:00;1;6;17
26.2.2009 00:00:00;1;6;13
5.3.2009 00:00:00;1;6;11
12.3.2009 00:00:00;1;6;10
19.3.2009 00:00:00;1;6;9
26.3.2009 00:00:00;1;6;13
2.4.2009 00:00:00;1;6;10
9.4.2009 00:00:00;1;6;11
16.4.2009 00:00:00;1;6;9
23.4.2009 00:00:00;1;6;9
30.4.2009 00:00:00;1;6;8
7.5.2009 00:00:00;1;6;8
14.5.2009 00:00:00;1;6;10
21.5.2009 00:00:00;1;6;11
28.5.2009 00:00:00;1;6;8
4.6.2009 00:00:00;1;6;7
11.6.2009 00:00:00;1;6;10
18.6.2009 00:00:00;1;6;9
25.6.2009 00:00:00;1;6;7
2.7.2009 00:00:00;1;6;8
9.7.2009 00:00:00;1;6;9
16.7.2009 00:00:00;1;6;7
23.7.2009 00:00:00;1;6;6
30.7.2009 00:00:00;1;6;7
6.8.2009 00:00:00;1;6;7
13.8.2009 00:00:00;1;6;5
20.8.2009 00:00:00;1;6;5
27.8.2009 00:00:00;1;6;6
3.9.2009 00:00:00;1;6;5
10.9.2009 00:00:00;1;6;4
17.9.2009 00:00:00;1;6;4
24.9.2009 00:00:00;1;6;4
1.10.2009 00:00:00;1;6;4
8.10.2009 00:00:00;1;6;4
15.10.2009 00:00:00;1;6;3
22.10.2009 00:00:00;1;6;2
29.10.2009 00:00:00;1;6;3
5.11.2009 00:00:00;1;6;2
12.11.2009 00:00:00;1;6;2
19.11.2009 00:00:00;1;6;2
26.11.2009 00:00:00;1;6;2
3.12.2009 00:00:00;1;6;1
10.12.2009 00:00:00;1;6;1
17.12.2009 00:00:00;1;6;1
24.12.2009 00:00:00;1;6;1
31.12.2009 00:00:00;1;6;1
7.1.2010 00:00:00;1;6;1
14.1.2010 00:00:00;1;6;1
21.1.2010 00:00:00;1;6;1
28.1.2010 00:00:00;1;6;1
4.2.2010 00:00:00;1;6;1
11.2.2010 00:00:00;1;6;0
18.2.2010 00:00:00;1;6;0
25.2.2010 00:00:00;1;6;0
4.3.2010 00:00:00;1;6;0
11.3.2010 00:00:00;1;6;0
18.3.2010 00:00:00;1;6;0
25.3.2010 00:00:00;1;6;0
1.4.2010 00:00:00;1;6;0
8.4.2010 00:00:00;1;6;0
15.4.2010 00:00:00;1;6;0
22.4.2010 00:00:00;1;6;0
29.4.2010 00:00:00;1;6;0
6.5.2010 00:00:00;1;6;0
13.5.2010 00:00:00;1;6;0
20.5.2010 00:00:00;1;6;0
27.5.2010 00:00:00;1;6;0
3.6.2010 00:00:00;1;6;0
10.6.2010 00:00:00;1;6;0
17.6.2010 00:00:00;1;6;0
24.6.2010 00:00:00;1;6;0
1.7.2010 00:00:00;1;6;0
8.7.2010 00:00:00;1;6;0
15.7.2010 00:00:00;1;6;0
22.7.2010 00:00:00;1;6;0
29.7.2010 00:00:00;1;6;0
5.8.2010 00:00:00;1;6;0
12.8.2010 00:00:00;1;6;0
19.8.2010 00:00:00;1;6;0
26.8.2010 00:00:00;1;6;0
2.9.2010 00:00:00;1;6;0
9.9.2010 00:00:00;1;6;0
16.9.2010 00:00:00;1;6;0
23.9.2010 00:00:00;1;6;0
30.9.2010 00:00:00;1;6;0
7.10.2010 00:00:00;1;6;0
14.10.2010 00:00:00;1;6;0
21.10.2010 00:00:00;1;6;0
28.10.2010 00:00:00;1;6;0
4.11.2010 00:00:00;1;6;0
11.11.2010 00:00:00;1;6;0
18.11.2010 00:00:00;1;6;0
25.11.2010 00:00:00;1;6;0
2.12.2010 00:00:00;1;6;0
9.12.2010 00:00:00;1;6;0
16.12.2010 00:00:00;1;6;0
23.12.2010 00:00:00;1;6;0
30.12.2010 00:00:00;1;6;0
5.2.2009 00:00:00;2;6;19
12.2.2009 00:00:00;2;6;19
19.2.2009 00:00:00;2;6;16
26.2.2009 00:00:00;2;6;18
5.3.2009 00:00:00;2;6;16
12.3.2009 00:00:00;2;6;14
19.3.2009 00:00:00;2;6;13
26.3.2009 00:00:00;2;6;13
2.4.2009 00:00:00;2;6;10
9.4.2009 00:00:00;2;6;12
16.4.2009 00:00:00;2;6;14
23.4.2009 00:00:00;2;6;13
30.4.2009 00:00:00;2;6;10
7.5.2009 00:00:00;2;6;12
14.5.2009 00:00:00;2;6;9
21.5.2009 00:00:00;2;6;9
28.5.2009 00:00:00;2;6;11
4.6.2009 00:00:00;2;6;8
11.6.2009 00:00:00;2;6;10
18.6.2009 00:00:00;2;6;10
25.6.2009 00:00:00;2;6;9
2.7.2009 00:00:00;2;6;9
9.7.2009 00:00:00;2;6;9
16.7.2009 00:00:00;2;6;8
23.7.2009 00:00:00;2;6;8
30.7.2009 00:00:00;2;6;8
6.8.2009 00:00:00;2;6;6
13.8.2009 00:00:00;2;6;7
20.8.2009 00:00:00;2;6;7
27.8.2009 00:00:00;2;6;6
3.9.2009 00:00:00;2;6;7
10.9.2009 00:00:00;2;6;5
17.9.2009 00:00:00;2;6;5
24.9.2009 00:00:00;2;6;5
1.10.2009 00:00:00;2;6;4
8.10.2009 00:00:00;2;6;4
15.10.2009 00:00:00;2;6;4
22.10.2009 00:00:00;2;6;3
29.10.2009 00:00:00;2;6;3
5.11.2009 00:00:00;2;6;3
12.11.2009 00:00:00;2;6;2
19.11.2009 00:00:00;2;6;2
26.11.2009 00:00:00;2;6;2
3.12.2009 00:00:00;2;6;2
10.12.2009 00:00:00;2;6;2
17.12.2009 00:00:00;2;6;2
24.12.2009 00:00:00;2;6;1
31.12.2009 00:00:00;2;6;1
7.1.2010 00:00:00;2;6;1
14.1.2010 00:00:00;2;6;1
21.1.2010 00:00:00;2;6;1
28.1.2010 00:00:00;2;6;1
4.2.2010 00:00:00;2;6;1
11.2.2010 00:00:00;2;6;1
18.2.2010 00:00:00;2;6;1
25.2.2010 00:00:00;2;6;1
4.3.2010 00:00:00;2;6;0
11.3.2010 00:00:00;2;6;0
18.3.2010 00:00:00;2;6;0
25.3.2010 00:00:00;2;6;0
1.4.2010 00:00:00;2;6;0
8.4.2010 00:00:00;2;6;0
15.4.2010 00:00:00;2;6;0
22.4.2010 00:00:00;2;6;0
29.4.2010 00:00:00;2;6;0
6.5.2010 00:00:00;2;6;0
13.5.2010 00:00:00;2;6;0
20.5.2010 00:00:00;2;6;0
27.5.2010 00:00:00;2;6;0
3.6.2010 00:00:00;2;6;0
10.6.2010 00:00:00;2;6;0
17.6.2010 00:00:00;2;6;0
24.6.2010 00:00:00;2;6;0
1.7.2010 00:00:00;2;6;0
8.7.2010 00:00:00;2;6;0
15.7.2010 00:00:00;2;6;0
22.7.2010 00:00:00;2;6;0
29.7.2010 00:00:00;2;6;0
5.8.2010 00:00:00;2;6;0
12.8.2010 00:00:00;2;6;0
19.8.2010 00:00:00;2;6;0
26.8.2010 00:00:00;2;6;0
2.9.2010 00:00:00;2;6;0
9.9.2010 00:00:00;2;6;0
16.9.2010 00:00:00;2;6;0
23.9.2010 00:00:00;2;6;0
30.9.2010 00:00:00;2;6;0
7.10.2010 00:00:00;2;6;0
14.10.2010 00:00:00;2;6;0
21.10.2010 00:00:00;2;6;0
28.10.2010 00:00:00;2;6;0
4.11.2010 00:00:00;2;6;0
11.11.2010 00:00:00;2;6;0
18.11.2010 00:00:00;2;6;0
25.11.2010 00:00:00;2;6;0
2.12.2010 00:00:00;2;6;0
9.12.2010 00:00:00;2;6;0
16.12.2010 00:00:00;2;6;0
23.12.2010 00:00:00;2;6;0
30.12.2010 00:00:00;2;6;0
5.2.2009 00:00:00;3;6;16
12.2.2009 00:00:00;3;6;16
19.2.2009 00:00:00;3;6;18
26.2.2009 00:00:00;3;6;18
5.3.2009 00:00:00;3;6;12
12.3.2009 00:00:00;3;6;12
19.3.2009 00:00:00;3;6;14
26.3.2009 00:00:00;3;6;10
2.4.2009 00:00:00;3;6;11
9.4.2009 00:00:00;3;6;13
16.4.2009 00:00:00;3;6;13
23.4.2009 00:00:00;3;6;9
30.4.2009 00:00:00;3;6;12
7.5.2009 00:00:00;3;6;10
14.5.2009 00:00:00;3;6;11
21.5.2009 00:00:00;3;6;10
28.5.2009 00:00:00;3;6;11
4.6.2009 00:00:00;3;6;8
11.6.2009 00:00:00;3;6;10
18.6.2009 00:00:00;3;6;7
25.6.2009 00:00:00;3;6;9
2.7.2009 00:00:00;3;6;9
9.7.2009 00:00:00;3;6;7
16.7.2009 00:00:00;3;6;8
23.7.2009 00:00:00;3;6;7
30.7.2009 00:00:00;3;6;8
6.8.2009 00:00:00;3;6;6
13.8.2009 00:00:00;3;6;6
20.8.2009 00:00:00;3;6;7
27.8.2009 00:00:00;3;6;7
3.9.2009 00:00:00;3;6;6
10.9.2009 00:00:00;3;6;5
17.9.2009 00:00:00;3;6;5
24.9.2009 00:00:00;3;6;5
1.10.2009 00:00:00;3;6;3
8.10.2009 00:00:00;3;6;4
15.10.2009 00:00:00;3;6;3
22.10.2009 00:00:00;3;6;3
29.10.2009 00:00:00;3;6;2
5.11.2009 00:00:00;3;6;2
12.11.2009 00:00:00;3;6;2
19.11.2009 00:00:00;3;6;2
26.11.2009 00:00:00;3;6;2
3.12.2009 00:00:00;3;6;2
10.12.2009 00:00:00;3;6;1
17.12.2009 00:00:00;3;6;1
24.12.2009 00:00:00;3;6;1
31.12.2009 00:00:00;3;6;1
7.1.2010 00:00:00;3;6;1
14.1.2010 00:00:00;3;6;1
21.1.2010 00:00:00;3;6;1
28.1.2010 00:00:00;3;6;1
4.2.2010 00:00:00;3;6;1
11.2.2010 00:00:00;3;6;0
18.2.2010 00:00:00;3;6;0
25.2.2010 00:00:00;3;6;0
4.3.2010 00:00:00;3;6;0
11.3.2010 00:00:00;3;6;0
18.3.2010 00:00:00;3;6;0
25.3.2010 00:00:00;3;6;0
1.4.2010 00:00:00;3;6;0
8.4.2010 00:00:00;3;6;0
15.4.2010 00:00:00;3;6;0
22.4.2010 00:00:00;3;6;0
29.4.2010 00:00:00;3;6;0
6.5.2010 00:00:00;3;6;0
13.5.2010 00:00:00;3;6;0
20.5.2010 00:00:00;3;6;0
27.5.2010 00:00:00;3;6;0
3.6.2010 00:00:00;3;6;0
10.6.2010 00:00:00;3;6;0
17.6.2010 00:00:00;3;6;0
24.6.2010 00:00:00;3;6;0
1.7.2010 00:00:00;3;6;0
8.7.2010 00:00:00;3;6;0
15.7.2010 00:00:00;3;6;0
22.7.2010 00:00:00;3;6;0
29.7.2010 00:00:00;3;6;0
5.8.2010 00:00:00;3;6;0
12.8.2010 00:00:00;3;6;0
19.8.2010 00:00:00;3;6;0
26.8.2010 00:00:00;3;6;0
2.9.2010 00:00:00;3;6;0
9.9.2010 00:00:00;3;6;0
16.9.2010 00:00:00;3;6;0
23.9.2010 00:00:00;3;6;0
30.9.2010 00:00:00;3;6;0
7.10.2010 00:00:00;3;6;0
14.10.2010 00:00:00;3;6;0
21.10.2010 00:00:00;3;6;0
28.10.2010 00:00:00;3;6;0
4.11.2010 00:00:00;3;6;0
11.11.2010 00:00:00;3;6;0
18.11.2010 00:00:00;3;6;0
25.11.2010 00:00:00;3;6;0
2.12.2010 00:00:00;3;6;0
9.12.2010 00:00:00;3;6;0
16.12.2010 00:00:00;3;6;0
23.12.2010 00:00:00;3;6;0
30.12.2010 00:00:00;3;6;0
5.2.2009 00:00:00;4;6;11
12.2.2009 00:00:00;4;6;13
19.2.2009 00:00:00;4;6;10
26.2.2009 00:00:00;4;6;12
5.3.2009 00:00:00;4;6;11
12.3.2009 00:00:00;4;6;11
19.3.2009 00:00:00;4;6;9
26.3.2009 00:00:00;4;6;10
2.4.2009 00:00:00;4;6;8
9.4.2009 00:00:00;4;6;8
16.4.2009 00:00:00;4;6;9
23.4.2009 00:00:00;4;6;9
